id,type,text1,text2,text3,text4,text5,notes
planet_culann,CUSTOM,"Las minas mas antiguas de las famosas minas de Culann se convirtieron, de forma sospechosa y poco despues del Colapso, en una importante base militar de Tri-Tachyon que proyecta su poder por todo el sistema interno de Hybrasil y hacia los sistemas vecinos. Se dice que los arsenales mas profundos contienen armas fabulosas basadas en tecnologia arcana revelada por una incomprensible epifania de una IA, aunque tras dos guerras, ningun inspector de la Hegemonia ha puesto un pie dentro para confirmar tales rumores.",,"Series de estructuras de astilleros de alta tecnologia desfilan en arcos relucientes sobre Culann, siguiendo a la forja estelar de Culann como un enjambre de crias. El planeta esta fuertemente fortificado y dotado de baterias antinaves. El marketing de Tri-Tacaion logra proyectar una imagen de bienvenida favorable a los negocios en las bahias y galerias de recepcion, que solo insinua la potencia del arma temible que se oculta bajo la superficie y cuelga en la orbita.",,,
station_culann,CUSTOM,"La Forja Estelar Culann se fundo hace varios cientos de anos como un importante centro de metalurgia y refinado en gravedad cero, por una empresa cuya fuerza residia en una cartera de ingeniosas tecnologias de almacenamiento y conversion de energia que permitieron el aprovechamiento eficiente de la estrella principal de Hybrasil. Esta firma, sus propiedades y la propia Culann fueron adquiridas rapidamente por la corporacion Tri-Tachyon, que tradicionalmente ha dominado las industrias de generacion, conversion y proyeccion de energia.",,"Los hologramas en la sala de recepcion comercial muestran alegremente el producto brillante y desintegrador resultante de sistemas de armas disenados y fabricados por Tri-Tachyon que han fallado. Pronto aprenderas, por medio de un insistente comercial, que el refrigerio es gratuito para los capitanes de naves estelares que nos visitan.",,,
planet_eochu_bres,CUSTOM,"Terraformado a finales de la colonizacion del Sector Perseano, Eochu Bres es un mundo de picos y fiordos recien desgarrados por un clima violento y de cambios rapidos. Sigue siendo mas frio de lo optimo para un mundo terrestre, a pesar de una red de espejos orbitales completada poco antes del Colapso.",,"Las relucientes arcologias de la compania Tri-Tachyon se alzan sobre la caotica expansion de una conurbacion de chabolas. El asalariado de Tri-Tachyon nace, vive y muere protegido por drones de seguridad en la ciudad alta, Xanadu, mientras una clase desesperada de trabajadores por contrato habita la ciudad baja, donde se puede comprar o vender cualquier cosa, incluida la ley, bajo el dominio supremo del dinero de la Compania.",,,
inactive_gate,CUSTOM,"Un anillo silencioso de material adamantino, pecio de una era pasada.",,,,,
active_gate,CUSTOM,"Un anillo silencioso de material de adamantino. Si sabes como buscar -y ahora sabes-, tus sensores pueden detectar una tenue vibracion de dimensiones superiores.

Es como una cancion apenas audible, una puerta que espera ser abierta.",,,,,
station_tigra_city,CUSTOM,Poco despues de la llegada de los humanos al Sector se establecieron las operaciones mineras en el Anillo de Tigra. Sucesivas oleadas de extraccion han presenciado huelgas de mineros y rebeliones a traves de la rotacion de las megacorporaciones que recibieron la licencia para supervisar la operacion de la estacion Tigra.,,"Los descendientes de aquellos primeros mineros se han dedicado a gestionar granjas espaciales de baja gravedad y astilleros de reparacion en los yacimientos de mineral agotados y en las viejas plataformas de prospeccion integradas ahora en los anillos de la estacion. La poblacion conserva la recalcitrancia de sus antepasados, aunque las peleas que estallan entre los lugarenos y las tripulaciones de la armada suelen ser el resultado de fanfarronadas de borrachos mas que de una resistencia ideologica.",,,
planet_typhon,CUSTOM,Un gigante gaseoso mayormente anodino compuesto principalmente de hidrogeno y helio. Hace algunas decadas estallo un pequeno escandalo cuando un cientifico denunciante afirmo que el planeta alberga una familia de xenovida que emplea propiedades similares a aspectos de la tecnologia de fase. El cientifico fue ingresado en un centro de cuidados en Eventide y la autoridad sobre la orbita baja fue entregada por completo a una administracion militar de la Hegemonia.,,,,,
planet_sphinx,CUSTOM,"Fundada como un centro de logistica de la flota del Dominio durante la colonizacion inicial del Sector Perseano, se construyo una pequena instalacion de produccion de combustible AM en las profundidades de la superficie de Sphinx para proporcionar a la Armada del Dominio un suministro ininterrumpido de combustible en caso de una rebelion local. La Hegemonia ha heredado esta vision estrategica.",,"El control de trafico es estricto y todas las naves entrantes son identificadas y rastreadas por baterias antinave. La militarizacion se extiende a la infraestructura civil: las instalaciones de control, aunque inactivas en la actualidad, estan emplazadas en pasos importantes y centros de transito.",,,
planet_orthrus,CUSTOM,"Montanas de hielo de agua brotan de una superficie cubierta por glaciares de metano y una fina capa de nieve de nitrogeno. Un punado de mesetas de silicato erraticas ofrece escasas oportunidades de mineria. No es un mundo prospero; la industria extractiva de Orthrus, en su conjunto, se ha mantenido durante generaciones gracias a contratos procedentes del espacio de la Hegemonia.",,"Gobernado por un consejo de pequenas empresas familiares respaldadas por inversores externos, el fenix de la Hegemonia nunca considero oportuno proteger Orthrus bajo su ala ardiente. Las reservas de recursos son demasiado pobres, su valor estrategico se ve eclipsado por la luna militarizada de Sphinx, y la entidad politica es demasiado util como simbolo del supuesto respeto de la Hegemonia por los mundos independientes como para integrarla plenamente.",,,
station_chupi_orco,CUSTOM,"Lo que antano fue una gigantesca maquina industrial que manipulaba la magnetosfera de Chupi Orco para atraer volatiles al espacio desde las zonas mas altas de un sistema de tormentas artificial, sus bobinas, generadores y tanques estan ahora vacios, y los habitats han sido atravesados por lanzas de energia. Algunos hangares y tuneles de acceso aun muestran una funcion minima de soporte vital, languideciendo con lastima hasta que las inevitables fugas de gas y la suciedad en las celulas solares dejen la estacion tan fria y muerta como la tumba que es. ",,,,,
lava_minor,PLANET,Un planeta geologicamente inestable sin una corteza formada de forma permanente. Fisuras brillantes y volcanes activos salpican la superficie; el magma que expulsan se combina para formar flujos que recorren cientos de kilometros por la superficie carbonizada.,,,,,
planet_ithaca,CUSTOM,"Un mundo viejo y seco con un campo magnetico casi inexistente; aun asi, la Corporacion de Terraformacion Eridani-Utopia lo considero un buen candidato. Tras permanecer en calma durante miles de millones de anos, la estrella de Penelope se convirtio en un hervidero de actividad para impulsar la transformacion de Ithaca y su mundo hermano, Ogygia, solo para verse sumida en el caos absoluto tras el Colapso.",,"Un escaneo de la superficie revela un punado de emplazamientos temporales, presuntamente laboratorios de planetologia, sitios de prospeccion geologica y algunas minas a cielo abierto. Pequenas estaciones meteorologicas roboticas emiten ocasionalmente un debil e inutible pulso de radio; los instrumentos han quedado inutilizados por las tormentas de polvo.  ",,,
planet_ogygia,CUSTOM,"Un mundo pequeno y esteril cuya superficie muestra la marca de un evento de impacto verdaderamente catastrofico y relativamente reciente; aun asi, Ogygia se considero un segundo candidato de terraformacion valioso debido a la infraestructura desplegada en todo el sistema para su mundo hermano, Ithaca. El Colapso puso fin a estos planes.",,"Un gran evento de impacto ha dejado gran parte de un hemisferio de Ogygia como un mar de lava fria, hundido decenas de kilometros por debajo de la elevacion media. Queda poco de la presencia humana, salvo cimientos despojados y, curiosamente, la mitad del casco de un acorazado clase Onslaught, radiante de calor, en el fondo de un canon de fractura.",,,
station_telepylus,CUSTOM,"Una vasta estacion orbital construida alrededor del nucleo de una antigua nave de esporas de la era de la Expansion, enterrada bajo un bosque de hangares modulares, modulos industriales y anillos habitables. Esta estacion fue en su dia la zona de despliegue para buques de transporte de asteroides y refinerias moviles que patrullaban el sistema exterior. Ahora esta completamente muerta.",,"Los reactores principales y todos los componentes industriales valiosos han sido desmantelados, y con prisas, a juzgar por los extensos danos secundarios. Los sistemas de reserva pasivos quedaron inutilizados durante el proceso y la estacion esta demasiado lejos del nucleo principal como para recibir energia suficiente que mantenga el soporte vital. Una pequena advertencia en vuestro ordenador de navegacion informa de que la orbita de la estacion esta decayendo y que se quemara en la atmosfera de Telepylus en menos de quinientos ciclos.
No se recomienda el acoplamiento con la estacion.",,,
planet_ismara,CUSTOM,"Un mundo de hielo y frio extremo, Ismara era el lugar perfecto para instalar minas e instalaciones de lanzadores de masa para enviar bloques de mega-toneladas de agua envuelta en grafeno y paquetes de nitrogeno hacia el sistema interior para nutrir los mundos terrestres de la estrella Penelope.",,"Desde la orbita, las cicatrices de las trayectorias de los lanzadores de masa lineal son facilmente visibles, aunque un escaneo mas detallado revela que lo unico que queda son lineas de columnas de soporte deformadas que brotan del regocreto; las bobinas superconductoras y otros componentes valiosos fueron saqueados hace mucho tiempo. Del mismo modo, las cupulas de las plantas de fusion y las fabricas han quedado abiertas a la tenue atmosfera, y la extension de las redes de habitats muertos queda cada vez mas oculta por las derivas de metano conforme pasan los ciclos.",,,
planet_nortia,CUSTOM,"Un planetoide metalico y silicatado, grande aunque anonimo, atrapado en el punto L4 del gigante gaseoso Salus. Nortia estuvo dedicada a operaciones mineras roboticas estacionales y al abuso de sustancias antes de verse inundada de refugiados durante la crisis de Askonia. Actualmente constituye la base independiente mas fuerte de los rebeldes charteristas en el sistema.",,"Desde la Crisis, los centros de mineria y refinado de Nortia se han convertido en extensos y tumorales suburbios de espuma rocosa; aqui se siguen tuneles mineros bajo la superficie, con antenas de comunicaciones, colectores solares y cupulas de presion brotando de la roca. El gobierno civil se lleva a cabo mediante un acuerdo inestable entre las fuerzas de resistencia charristas subterraneas (organizadas en una estructura dual de jerarquia militar y celulas) y un cartel en la superficie de contrabandistas independientes que fingen ser un gobierno legitimo, el cual incluso presume de algo parecido a una presencia diplomatica de la Hegemonia. ",,,
